,album_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
1632,0fUy6IdLHDpGNwavIlhEsl,0.84,0.411,6,-8.24,0,0.212,0.308,0.0034,0.138,0.155,140.013,207987
1633,0fUy6IdLHDpGNwavIlhEsl,0.729,0.672,7,-6.749,1,0.282,0.0265,0.0,0.244,0.595,159.903,171333
1634,0fUy6IdLHDpGNwavIlhEsl,0.773,0.605,6,-6.951,0,0.136,0.0568,0.0469,0.232,0.266,168.025,174733
1635,0fUy6IdLHDpGNwavIlhEsl,0.836,0.371,1,-7.092,1,0.348,0.124,0.128,0.153,0.275,156.98,167613
1636,0fUy6IdLHDpGNwavIlhEsl,0.637,0.521,1,-7.437,1,0.11,0.337,0.00786,0.33,0.0781,139.963,199747
1637,0fUy6IdLHDpGNwavIlhEsl,0.793,0.607,4,-6.488,0,0.082,0.218,4.95e-06,0.348,0.15,140.992,194240
1638,0fUy6IdLHDpGNwavIlhEsl,0.769,0.534,4,-6.502,0,0.0478,0.584,0.0,0.138,0.123,130.022,183760
1639,0fUy6IdLHDpGNwavIlhEsl,0.758,0.482,6,-11.202,0,0.168,0.148,6.88e-06,0.135,0.0977,111.896,240160
1640,0fUy6IdLHDpGNwavIlhEsl,0.704,0.431,8,-7.893,1,0.131,0.185,0.0972,0.249,0.346,146.003,282253
1641,0fUy6IdLHDpGNwavIlhEsl,0.813,0.583,1,-6.922,1,0.174,0.131,3.83e-05,0.142,0.338,81.018,183800
1642,0fUy6IdLHDpGNwavIlhEsl,0.625,0.667,1,-5.875,1,0.131,0.754,0.954,0.135,0.0805,80.046,148453
1643,0fUy6IdLHDpGNwavIlhEsl,0.78,0.73,9,-5.423,0,0.0497,0.0768,0.0,0.131,0.512,160.03,173800
1644,0fUy6IdLHDpGNwavIlhEsl,0.875,0.381,5,-7.176,0,0.379,0.207,4.87e-06,0.104,0.318,100.014,225213
1645,0fUy6IdLHDpGNwavIlhEsl,0.874,0.568,11,-5.896,0,0.224,0.0698,1.38e-05,0.149,0.46,139.995,237400
1646,0fUy6IdLHDpGNwavIlhEsl,0.563,0.239,6,-19.836,1,0.927,0.917,0.0,0.311,0.456,87.245,1549965
1647,653wRjqO0GOZPQPcXpeAXD,0.264,0.61,7,-4.904,1,0.0316,0.00258,0.0,0.0847,0.152,103.036,143571
1648,653wRjqO0GOZPQPcXpeAXD,0.607,0.86,0,-5.21,1,0.0437,0.000298,0.123,0.0745,0.556,120.038,141978
1649,653wRjqO0GOZPQPcXpeAXD,0.577,0.448,10,-9.126,1,0.0228,0.356,1.38e-05,0.218,0.327,89.931,112910
1650,653wRjqO0GOZPQPcXpeAXD,0.225,0.639,8,-4.034,1,0.0299,0.0488,0.0274,0.112,0.226,83.632,156146
1651,653wRjqO0GOZPQPcXpeAXD,0.376,0.729,2,-7.336,1,0.0527,0.332,2.47e-06,0.676,0.214,176.784,110919
1652,653wRjqO0GOZPQPcXpeAXD,0.326,0.691,11,-2.999,1,0.0343,0.000479,0.389,0.177,0.597,203.972,135314
1653,653wRjqO0GOZPQPcXpeAXD,0.497,0.639,1,-5.31,1,0.0273,0.0478,0.0,0.39,0.766,171.95,137142
1654,653wRjqO0GOZPQPcXpeAXD,0.395,0.375,8,-10.614,0,0.0271,0.631,0.000129,0.164,0.353,89.916,92385
1655,653wRjqO0GOZPQPcXpeAXD,0.398,0.716,0,-5.254,1,0.0392,0.0764,0.0,0.0848,0.494,117.295,193429
1656,653wRjqO0GOZPQPcXpeAXD,0.262,0.398,2,-9.509,1,0.0303,0.184,0.0,0.294,0.11,102.835,136668
1657,653wRjqO0GOZPQPcXpeAXD,0.291,0.0826,7,-14.668,1,0.0366,0.975,0.000456,0.0845,0.119,68.435,123160
1658,653wRjqO0GOZPQPcXpeAXD,0.617,0.821,9,-4.085,1,0.026,0.00999,0.494,0.426,0.581,106.0,128199
1659,653wRjqO0GOZPQPcXpeAXD,0.297,0.417,2,-6.34,1,0.0277,0.489,0.0679,0.331,0.173,91.912,103561
1660,653wRjqO0GOZPQPcXpeAXD,0.225,0.106,0,-13.166,1,0.0328,0.797,0.000767,0.108,0.0535,81.392,239304
1661,3vyMhFtK8R0cFoMfnBfztb,0.623,0.859,10,-4.71,0,0.155,0.2,0.0,0.0888,0.417,109.622,110487
1662,3vyMhFtK8R0cFoMfnBfztb,0.578,0.851,1,-5.856,1,0.293,0.00736,0.0,0.654,0.358,165.241,145455
1663,3vyMhFtK8R0cFoMfnBfztb,0.592,0.912,6,-5.204,1,0.258,0.078,0.0,0.19,0.387,96.975,152258
1664,3vyMhFtK8R0cFoMfnBfztb,0.67,0.486,8,-6.556,1,0.336,0.0131,0.0,0.0684,0.681,164.231,141859
1665,3vyMhFtK8R0cFoMfnBfztb,0.906,0.543,6,-6.432,1,0.439,0.00359,0.0,0.0592,0.464,140.04,191785
1666,3vyMhFtK8R0cFoMfnBfztb,0.766,0.72,1,-8.347,1,0.154,0.293,0.0,0.107,0.487,151.901,195536
1667,3vyMhFtK8R0cFoMfnBfztb,0.735,0.75,8,-6.004,1,0.239,0.0133,0.0,0.115,0.431,139.913,224961
1668,3vyMhFtK8R0cFoMfnBfztb,0.617,0.884,8,-4.445,0,0.421,0.236,0.0,0.119,0.42,156.581,185226
1669,3vyMhFtK8R0cFoMfnBfztb,0.639,0.741,0,-6.656,0,0.368,0.15,0.0,0.153,0.693,87.016,164534
1670,3vyMhFtK8R0cFoMfnBfztb,0.633,0.795,2,-5.132,1,0.0956,0.00961,0.0,0.28,0.333,146.804,205833
1671,3vyMhFtK8R0cFoMfnBfztb,0.513,0.811,1,-7.124,1,0.477,0.661,0.0,0.173,0.465,84.28,164027
1672,3vyMhFtK8R0cFoMfnBfztb,0.656,0.616,7,-8.233,1,0.461,0.0805,0.0,0.16,0.348,80.645,103237
1673,3vyMhFtK8R0cFoMfnBfztb,0.366,0.857,0,-7.712,1,0.347,0.0738,0.0,0.116,0.502,167.919,176710
1674,3vyMhFtK8R0cFoMfnBfztb,0.355,0.613,11,-7.635,0,0.0396,0.117,0.15,0.117,0.295,138.13,96899
1675,3vyMhFtK8R0cFoMfnBfztb,0.548,0.456,9,-6.541,1,0.161,0.763,0.00111,0.0991,0.334,103.281,208365
1676,3vyMhFtK8R0cFoMfnBfztb,0.667,0.858,7,-6.152,1,0.314,0.353,0.0,0.361,0.683,85.627,143033
1677,3vyMhFtK8R0cFoMfnBfztb,0.55,0.947,11,-4.69,0,0.282,0.0208,0.0,0.179,0.678,90.139,153235
1678,3vyMhFtK8R0cFoMfnBfztb,0.469,0.895,1,-7.132,0,0.453,0.331,1.49e-05,0.069,0.554,174.108,236285
1679,3vyMhFtK8R0cFoMfnBfztb,0.443,0.888,4,-4.045,1,0.235,0.00682,0.0,0.163,0.673,140.889,198403
1680,3vyMhFtK8R0cFoMfnBfztb,0.68,0.522,1,-8.742,1,0.389,0.174,0.0,0.0737,0.341,78.621,159670
1681,3vyMhFtK8R0cFoMfnBfztb,0.862,0.665,3,-9.449,0,0.34,0.0127,0.0,0.328,0.806,142.793,163008
1682,3vyMhFtK8R0cFoMfnBfztb,0.758,0.596,1,-8.173,1,0.236,0.138,1.28e-06,0.111,0.367,136.95,148772
1683,5ElYoVUqRQIlDekD1v6aKa,0.448,0.00617,7,-37.842,0,0.0615,0.72,0.96,0.112,0.0299,112.88,98947
1684,5ElYoVUqRQIlDekD1v6aKa,0.23,0.0432,6,-23.066,1,0.042,0.991,0.932,0.105,0.136,89.582,281680
1685,5ElYoVUqRQIlDekD1v6aKa,0.35,0.035,2,-23.145,0,0.0461,0.994,0.818,0.097,0.0394,132.804,179253
1686,5ElYoVUqRQIlDekD1v6aKa,0.381,0.0131,5,-26.355,1,0.0524,0.994,0.913,0.116,0.039,75.284,227840
1687,5ElYoVUqRQIlDekD1v6aKa,0.332,0.0802,10,-24.288,0,0.037,0.994,0.934,0.383,0.0923,111.462,344160
1688,5ElYoVUqRQIlDekD1v6aKa,0.477,0.0998,2,-23.886,0,0.0753,0.99,0.934,0.111,0.164,114.121,92787
1689,5ElYoVUqRQIlDekD1v6aKa,0.28,0.0557,6,-24.887,1,0.0441,0.989,0.918,0.305,0.157,114.167,476627
1690,5ElYoVUqRQIlDekD1v6aKa,0.0783,0.0706,7,-29.164,1,0.0412,0.989,0.97,0.277,0.0348,68.753,684360
1691,1MQO4j8QExVgmnplbIodEU,0.148,0.167,4,-18.586,0,0.0363,0.591,0.742,0.0902,0.0377,67.905,247553
1692,1MQO4j8QExVgmnplbIodEU,0.23,0.434,10,-12.402,0,0.0551,0.57,0.0,0.115,0.0834,80.793,216905
1693,1MQO4j8QExVgmnplbIodEU,0.423,0.613,1,-9.859,1,0.287,0.0432,0.154,0.143,0.315,80.125,129279
1694,1MQO4j8QExVgmnplbIodEU,0.179,0.492,6,-10.729,1,0.0392,0.00945,0.891,0.0926,0.0489,88.174,240114
1695,1MQO4j8QExVgmnplbIodEU,0.263,0.553,9,-9.641,0,0.0334,0.0523,0.137,0.188,0.0765,125.889,192767
1696,1MQO4j8QExVgmnplbIodEU,0.433,0.671,11,-9.745,1,0.0613,0.00492,0.149,0.156,0.222,111.6,201494
1697,1MQO4j8QExVgmnplbIodEU,0.289,0.28,9,-15.335,1,0.0433,0.874,0.00443,0.124,0.0391,124.835,215773
1698,1MQO4j8QExVgmnplbIodEU,0.276,0.141,8,-19.82,1,0.041,0.936,0.504,0.108,0.097,129.775,271612
1699,1MQO4j8QExVgmnplbIodEU,0.564,0.573,10,-11.451,1,0.496,0.0894,0.659,0.343,0.153,139.612,80760
1700,1MQO4j8QExVgmnplbIodEU,0.161,0.482,1,-11.21,0,0.0472,0.486,0.409,0.371,0.0926,161.092,233079
1701,1MQO4j8QExVgmnplbIodEU,0.205,0.446,10,-12.492,0,0.0381,0.423,0.0101,0.108,0.251,128.102,187101
1702,1MQO4j8QExVgmnplbIodEU,0.276,0.327,8,-21.028,1,0.138,0.929,0.501,0.108,0.237,72.792,176251
1703,1MQO4j8QExVgmnplbIodEU,0.218,0.173,5,-11.392,0,0.036,0.276,0.0919,0.111,0.0957,168.357,203286
1704,6Ulu31dfRTpIAud08ZIhXd,0.756,0.549,7,-7.823,1,0.0475,0.705,0.0141,0.26,0.513,106.99,222309
1705,6Ulu31dfRTpIAud08ZIhXd,0.289,0.443,6,-9.011,0,0.0484,0.152,0.00426,0.648,0.0661,71.967,171692
1706,6Ulu31dfRTpIAud08ZIhXd,0.651,0.944,2,-5.48,1,0.0381,0.0855,0.145,0.116,0.676,119.983,263440
1707,6Ulu31dfRTpIAud08ZIhXd,0.48,0.446,11,-9.334,1,0.0296,0.619,0.772,0.346,0.0482,85.756,162656
1708,6Ulu31dfRTpIAud08ZIhXd,0.371,0.799,4,-10.872,1,0.184,0.802,0.000103,0.108,0.471,94.482,74811
1709,6Ulu31dfRTpIAud08ZIhXd,0.755,0.445,11,-13.343,0,0.0516,0.821,0.566,0.11,0.322,113.52,230148
1710,6Ulu31dfRTpIAud08ZIhXd,0.267,0.405,6,-12.144,0,0.0359,0.841,0.83,0.0897,0.132,81.151,130316
1711,6Ulu31dfRTpIAud08ZIhXd,0.493,0.366,4,-7.118,0,0.0253,0.699,0.000196,0.113,0.0398,98.525,284934
1712,6Ulu31dfRTpIAud08ZIhXd,0.464,0.415,4,-8.458,1,0.0315,0.0888,0.506,0.139,0.0558,119.125,292789
1713,6Ulu31dfRTpIAud08ZIhXd,0.526,0.987,7,-4.735,1,0.0783,0.0258,0.903,0.106,0.496,139.954,174409
1714,6Ulu31dfRTpIAud08ZIhXd,0.402,0.211,11,-14.339,0,0.0524,0.935,0.0056,0.129,0.166,78.894,255137
1715,6Ulu31dfRTpIAud08ZIhXd,0.595,0.397,5,-8.308,1,0.0264,0.795,0.548,0.123,0.214,97.581,185988
1716,6Ulu31dfRTpIAud08ZIhXd,0.584,0.955,6,-3.508,1,0.0524,0.032,0.000107,0.551,0.88,100.437,139711
1717,6Ulu31dfRTpIAud08ZIhXd,0.545,0.57,11,-9.819,1,0.0847,0.738,0.102,0.126,0.358,98.631,65815
1718,6Ulu31dfRTpIAud08ZIhXd,0.522,0.859,11,-6.41,0,0.131,0.286,0.00908,0.112,0.336,117.012,302411
1719,6Ulu31dfRTpIAud08ZIhXd,0.218,0.38,10,-9.826,1,0.032,0.908,0.936,0.11,0.0477,68.938,261373
1720,6Ulu31dfRTpIAud08ZIhXd,0.335,0.5,9,-9.176,1,0.032,0.342,0.142,0.444,0.0394,71.258,275755
1721,6Ulu31dfRTpIAud08ZIhXd,0.326,0.636,2,-9.288,1,0.0617,0.661,0.00361,0.13,0.222,89.41,233599
1722,6Ulu31dfRTpIAud08ZIhXd,0.308,0.297,11,-13.187,0,0.0368,0.88,0.00289,0.378,0.328,94.543,257173
1723,1EoDsNmgTLtmwe1BDAVxV5,0.588,0.825,4,-5.882,1,0.0328,0.000197,0.00138,0.0885,0.397,129.968,295187
1724,1EoDsNmgTLtmwe1BDAVxV5,0.602,0.896,1,-4.267,0,0.0437,0.0773,8.87e-05,0.091,0.641,124.978,220827
1725,1EoDsNmgTLtmwe1BDAVxV5,0.705,0.621,2,-8.086,1,0.0334,0.101,4.3e-06,0.147,0.395,109.993,240773
1726,1EoDsNmgTLtmwe1BDAVxV5,0.622,0.469,3,-6.798,0,0.0363,0.00454,2.25e-06,0.0398,0.679,77.019,217973
1727,1EoDsNmgTLtmwe1BDAVxV5,0.602,0.609,0,-7.803,1,0.0243,0.0382,0.0002,0.127,0.337,93.06,327893
1728,1EoDsNmgTLtmwe1BDAVxV5,0.658,0.729,7,-6.561,1,0.0378,0.00215,0.0013,0.0752,0.668,104.007,230133
1729,1EoDsNmgTLtmwe1BDAVxV5,0.567,0.481,4,-7.357,1,0.027,0.0173,4.13e-05,0.182,0.233,145.865,242573
1730,1EoDsNmgTLtmwe1BDAVxV5,0.628,0.676,7,-5.911,1,0.0916,0.00957,2.65e-05,0.102,0.75,85.984,191880
1731,1EoDsNmgTLtmwe1BDAVxV5,0.729,0.748,0,-6.67,1,0.0245,0.307,1.29e-06,0.09,0.928,99.981,204827
1732,1EoDsNmgTLtmwe1BDAVxV5,0.505,0.443,2,-7.039,1,0.0276,0.035,3.15e-06,0.0921,0.123,94.069,298293
1733,1EoDsNmgTLtmwe1BDAVxV5,0.627,0.816,4,-6.698,1,0.0774,0.0162,0.00208,0.0966,0.648,157.043,201853
1734,1EoDsNmgTLtmwe1BDAVxV5,0.624,0.34,7,-12.411,1,0.029,0.632,0.0337,0.121,0.261,129.987,283680
1735,1EoDsNmgTLtmwe1BDAVxV5,0.706,0.499,4,-7.675,1,0.0369,0.0371,0.0,0.132,0.545,117.937,240133
1736,1EoDsNmgTLtmwe1BDAVxV5,0.624,0.458,6,-6.755,1,0.0287,0.36,3.89e-06,0.303,0.436,80.017,243933
1737,1EoDsNmgTLtmwe1BDAVxV5,0.649,0.777,9,-5.804,1,0.0406,0.0213,0.000335,0.221,0.587,126.018,217827
1738,1EoDsNmgTLtmwe1BDAVxV5,0.53,0.526,7,-8.349,1,0.0263,0.199,3.52e-06,0.232,0.323,79.025,237613
1739,2j2q2ySuVk43eHB8wI5XQj,0.293,0.766,9,-8.86,0,0.0668,0.111,0.864,0.101,0.369,117.303,735960
1740,2j2q2ySuVk43eHB8wI5XQj,0.35,0.561,5,-10.025,0,0.0366,0.0629,0.825,0.114,0.387,107.465,754693
1741,2j2q2ySuVk43eHB8wI5XQj,0.329,0.422,9,-12.963,0,0.0358,0.75,0.882,0.117,0.145,133.876,732533
1742,2j2q2ySuVk43eHB8wI5XQj,0.431,0.817,10,-8.195,0,0.104,0.0667,0.841,0.0953,0.292,130.548,391800
1743,2j2q2ySuVk43eHB8wI5XQj,0.25,0.344,10,-11.26,1,0.035,0.451,0.812,0.0784,0.11,74.765,888867
1744,2j2q2ySuVk43eHB8wI5XQj,0.544,0.701,10,-10.553,1,0.103,0.292,0.0233,0.312,0.386,89.837,464760
1745,2j2q2ySuVk43eHB8wI5XQj,0.312,0.767,5,-7.514,0,0.157,0.0829,0.841,0.04,0.553,80.581,526267
1746,2j2q2ySuVk43eHB8wI5XQj,0.476,0.714,7,-6.489,1,0.0334,0.386,0.278,0.279,0.513,89.145,564267
1747,2j2q2ySuVk43eHB8wI5XQj,0.453,0.806,1,-7.241,0,0.0712,0.406,0.638,0.105,0.403,116.12,499640
1748,2j2q2ySuVk43eHB8wI5XQj,0.203,0.304,5,-12.228,1,0.0347,0.906,0.931,0.128,0.0882,84.788,455933
1749,2j2q2ySuVk43eHB8wI5XQj,0.164,0.578,10,-7.358,1,0.0523,0.574,0.00101,0.129,0.295,181.17,433760
1750,2j2q2ySuVk43eHB8wI5XQj,0.264,0.74,8,-6.702,1,0.0586,0.0951,0.884,0.0633,0.464,79.343,766600
1751,2j2q2ySuVk43eHB8wI5XQj,0.603,0.942,1,-8.05,0,0.0587,0.135,0.371,0.16,0.542,114.742,846053
1752,2j2q2ySuVk43eHB8wI5XQj,0.644,0.594,5,-9.965,1,0.117,0.751,0.224,0.107,0.632,90.564,494467
1753,2j2q2ySuVk43eHB8wI5XQj,0.353,0.35,1,-9.708,1,0.0326,0.775,0.854,0.133,0.208,131.911,667733
1754,2j2q2ySuVk43eHB8wI5XQj,0.324,0.727,5,-7.115,0,0.0674,0.284,5.78e-05,0.0741,0.482,106.881,520507
1755,2j2q2ySuVk43eHB8wI5XQj,0.43,0.917,10,-7.253,0,0.0731,0.288,0.693,0.1,0.54,144.324,669627
1756,4eLPsYPBmXABThSJ821sqY,0.357,0.238,8,-16.78,0,0.265,0.142,0.0859,0.55,0.494,156.907,118067
1757,4eLPsYPBmXABThSJ821sqY,0.638,0.523,1,-6.664,1,0.357,0.00454,0.0,0.0842,0.422,139.913,185947
1758,4eLPsYPBmXABThSJ821sqY,0.67,0.7,1,-7.893,1,0.196,0.576,5.34e-06,0.226,0.648,69.986,160293
1759,4eLPsYPBmXABThSJ821sqY,0.748,0.705,4,-4.547,0,0.485,0.204,0.0,0.246,0.483,189.891,208733
1760,4eLPsYPBmXABThSJ821sqY,0.746,0.798,0,-8.382,1,0.349,0.137,0.0,0.139,0.553,109.968,214827
1761,4eLPsYPBmXABThSJ821sqY,0.658,0.535,9,-8.983,0,0.0573,0.0265,0.0,0.2,0.419,110.684,227360
1762,4eLPsYPBmXABThSJ821sqY,0.665,0.535,4,-7.056,0,0.0572,0.0786,1.68e-05,0.154,0.37,138.842,275253
1763,4eLPsYPBmXABThSJ821sqY,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,177000
1764,4eLPsYPBmXABThSJ821sqY,0.678,0.562,3,-9.197,0,0.508,0.193,0.0,0.104,0.566,94.241,307880
1765,4eLPsYPBmXABThSJ821sqY,0.8,0.585,10,-7.343,1,0.0924,0.264,0.0,0.153,0.779,126.058,213400
1766,4eLPsYPBmXABThSJ821sqY,0.568,0.619,1,-6.899,1,0.414,0.138,1.67e-06,0.11,0.293,170.115,254200
1767,4eLPsYPBmXABThSJ821sqY,0.588,0.479,1,-7.039,1,0.281,0.604,7.2e-06,0.527,0.434,150.414,460573
1768,4eLPsYPBmXABThSJ821sqY,0.706,0.557,0,-5.8,1,0.0813,0.0347,0.0,0.276,0.205,132.98,248827
1769,4eLPsYPBmXABThSJ821sqY,0.552,0.731,7,-6.873,1,0.615,0.0536,0.0,0.258,0.632,174.516,248613
1770,1ttnHZ0HVGMSMTJdZZ7kYK,0.115,0.253,2,-13.573,1,0.0357,0.132,0.00552,0.1,0.047,61.251,409329
1771,1ttnHZ0HVGMSMTJdZZ7kYK,0.297,0.295,7,-13.287,0,0.0444,0.567,1.39e-06,0.165,0.0537,138.565,368688
1772,1ttnHZ0HVGMSMTJdZZ7kYK,0.254,0.135,1,-15.367,1,0.0307,0.778,0.0,0.188,0.153,166.419,180199
1773,1ttnHZ0HVGMSMTJdZZ7kYK,0.152,0.223,3,-15.122,0,0.0419,0.441,0.000873,0.0848,0.0369,75.103,608766
1774,1ttnHZ0HVGMSMTJdZZ7kYK,0.17,0.293,8,-13.002,0,0.0392,0.0937,0.000322,0.112,0.0383,77.861,482475
1775,1ttnHZ0HVGMSMTJdZZ7kYK,0.282,0.579,9,-12.653,0,0.38,0.0524,0.000812,0.0977,0.205,178.866,386556
1776,1ttnHZ0HVGMSMTJdZZ7kYK,0.557,0.418,4,-9.987,0,0.0512,0.581,0.00182,0.369,0.334,135.986,490689
1777,1ttnHZ0HVGMSMTJdZZ7kYK,0.34,0.555,5,-8.208,0,0.0519,0.067,0.0039,0.102,0.134,76.572,369524
1778,1ttnHZ0HVGMSMTJdZZ7kYK,0.624,0.79,2,-7.422,1,0.0472,0.00435,0.000955,0.0865,0.358,149.984,225230
1779,1Lci4bx7JIuCC8pnBNX7ds,0.515,0.783,11,-8.988,0,0.062,0.046,0.0267,0.165,0.647,145.034,175787
1780,1Lci4bx7JIuCC8pnBNX7ds,0.57,0.704,1,-8.32,1,0.0314,0.0104,0.455,0.0905,0.437,115.041,214987
1781,1Lci4bx7JIuCC8pnBNX7ds,0.423,0.376,0,-9.449,1,0.0336,0.725,0.0658,0.113,0.229,139.64,208627
1782,1Lci4bx7JIuCC8pnBNX7ds,0.497,0.724,9,-7.964,0,0.0445,0.0962,0.0266,0.118,0.367,139.96,265053
1783,1Lci4bx7JIuCC8pnBNX7ds,0.4,0.934,9,-6.588,0,0.0569,0.0423,0.00166,0.39,0.576,139.938,213573
1784,1Lci4bx7JIuCC8pnBNX7ds,0.642,0.516,5,-9.691,1,0.0292,0.214,0.312,0.112,0.346,127.018,268507
1785,1Lci4bx7JIuCC8pnBNX7ds,0.575,0.559,0,-8.264,1,0.0378,0.036,0.208,0.12,0.377,139.963,253200
1786,1Lci4bx7JIuCC8pnBNX7ds,0.172,0.394,0,-13.73,1,0.0346,0.494,0.673,0.237,0.0622,169.974,208880
1787,1Lci4bx7JIuCC8pnBNX7ds,0.626,0.385,9,-9.095,0,0.0484,0.116,0.0283,0.17,0.535,135.22,243547
1788,1Lci4bx7JIuCC8pnBNX7ds,0.53,0.817,7,-7.741,1,0.0518,0.394,0.765,0.287,0.483,135.987,196240
1789,1Lci4bx7JIuCC8pnBNX7ds,0.519,0.557,0,-8.977,1,0.0315,0.0624,0.347,0.11,0.309,134.874,208040
1790,0BsMZIueWsJLWng8A7sE8e,0.712,0.449,4,-9.765,1,0.631,0.275,0.0,0.201,0.555,170.075,267440
1791,0BsMZIueWsJLWng8A7sE8e,0.751,0.597,9,-6.59,0,0.125,0.0659,0.0,0.0881,0.159,123.997,202533
1792,0BsMZIueWsJLWng8A7sE8e,0.93,0.486,1,-6.361,1,0.367,0.0303,0.0,0.0716,0.334,111.062,368213
1793,0BsMZIueWsJLWng8A7sE8e,0.667,0.581,0,-5.164,0,0.323,0.0428,0.0,0.183,0.368,110.953,230693
1794,0BsMZIueWsJLWng8A7sE8e,0.78,0.606,1,-6.16,0,0.14,0.0775,0.0,0.0737,0.205,105.989,254520
1795,0BsMZIueWsJLWng8A7sE8e,0.854,0.468,1,-6.506,1,0.384,0.0448,0.0,0.165,0.223,140.096,181400
1796,0BsMZIueWsJLWng8A7sE8e,0.843,0.564,5,-6.004,0,0.242,0.0383,0.0,0.39,0.565,112.938,231293
1797,0BsMZIueWsJLWng8A7sE8e,0.71,0.486,11,-6.221,0,0.251,0.0641,0.0,0.112,0.17,133.284,226733
1798,0BsMZIueWsJLWng8A7sE8e,0.595,0.503,10,-8.691,0,0.609,0.461,0.0,0.0997,0.78,95.068,218080
1799,0BsMZIueWsJLWng8A7sE8e,0.866,0.543,8,-5.671,1,0.407,0.127,0.0,0.34,0.578,139.902,196587
1800,0BsMZIueWsJLWng8A7sE8e,0.51,0.533,7,-6.194,1,0.359,0.194,0.0,0.117,0.262,88.154,285653
1801,0BsMZIueWsJLWng8A7sE8e,0.656,0.606,1,-5.398,1,0.283,0.134,0.0,0.0921,0.614,140.01,207693
1802,0BsMZIueWsJLWng8A7sE8e,0.406,0.722,6,-7.865,0,0.393,0.14,0.0,0.393,0.198,85.003,232947
1803,6m5Jy89Af4LWormzjaMPKd,0.664,0.886,9,-7.219,0,0.0463,0.0017,0.539,0.07,0.558,117.683,270579
1804,6m5Jy89Af4LWormzjaMPKd,0.603,0.721,1,-9.239,1,0.368,0.000501,0.0135,0.11,0.672,80.339,228263
1805,6m5Jy89Af4LWormzjaMPKd,0.769,0.609,7,-8.675,1,0.0539,1.42e-05,0.817,0.137,0.797,120.754,265559
1806,6m5Jy89Af4LWormzjaMPKd,0.414,0.488,9,-8.329,1,0.115,0.0165,0.881,0.085,0.163,120.853,244010
1807,6m5Jy89Af4LWormzjaMPKd,0.788,0.829,10,-10.002,0,0.0654,0.000496,0.715,0.109,0.492,118.506,220437
1808,6m5Jy89Af4LWormzjaMPKd,0.846,0.889,7,-7.491,1,0.0653,0.000125,0.881,0.0772,0.534,120.763,280437
1809,6m5Jy89Af4LWormzjaMPKd,0.703,0.32,6,-10.478,1,0.0524,0.0797,0.898,0.356,0.179,120.814,98483
1810,6m5Jy89Af4LWormzjaMPKd,0.403,0.556,11,-11.997,0,0.0569,0.00371,0.922,0.204,0.134,160.876,253664
1811,6m5Jy89Af4LWormzjaMPKd,0.787,0.769,1,-10.017,1,0.0506,0.00471,0.647,0.107,0.123,120.748,210383
1812,6m5Jy89Af4LWormzjaMPKd,0.727,0.614,7,-7.372,1,0.0427,0.000133,0.83,0.089,0.413,118.45,226501
1813,6m5Jy89Af4LWormzjaMPKd,0.87,0.386,7,-8.081,1,0.464,0.000628,0.225,0.0322,0.734,157.845,211711
1814,6m5Jy89Af4LWormzjaMPKd,0.746,0.843,1,-8.325,1,0.0642,0.000533,0.716,0.0617,0.655,118.453,163136
1815,4hnqM0JK4CM1phwfq1Ldyz,0.739,0.611,11,-9.829,1,0.0622,0.00557,0.725,0.04,0.794,98.004,536471
1816,4hnqM0JK4CM1phwfq1Ldyz,0.599,0.878,4,-7.759,1,0.0387,0.000259,0.0258,0.0829,0.814,144.029,222107
1817,4hnqM0JK4CM1phwfq1Ldyz,0.696,0.912,0,-8.205,1,0.0752,0.00905,0.868,0.324,0.474,119.995,465680
